id,question,gold_answer,model_answer,semantic_similarity,bert_score,rouge_l_f1,eval_time_sec
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Irrevocable Or Perpetual License_0,"Highlight the parts (if any) of this contract related to ""Irrevocable Or Perpetual License"" that should be reviewed by a lawyer. Details: Does the contract contain a  license grant that is irrevocable or perpetual?",,,1.0,1.0,1.0,0.015114068984985352
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Source Code Escrow_0,"Highlight the parts (if any) of this contract related to ""Source Code Escrow"" that should be reviewed by a lawyer. Details: Is one party required to deposit its source code into escrow with a third party, which can be released to the counterparty upon the occurrence of certain events (bankruptcy,  insolvency, etc.)?",,,1.0,1.0,1.0,0.01518392562866211
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Post-Termination Services_0,"Highlight the parts (if any) of this contract related to ""Post-Termination Services"" that should be reviewed by a lawyer. Details: Is a party subject to obligations after the termination or expiration of a contract, including any post-termination transition, payment, transfer of IP, wind-down, last-buy, or similar commitments?",,,1.0,1.0,1.0,0.015074014663696289
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Audit Rights_0,"Highlight the parts (if any) of this contract related to ""Audit Rights"" that should be reviewed by a lawyer. Details: Does a party have the right to  audit the books, records, or physical locations of the counterparty to ensure compliance with the contract?",,,1.0,1.0,1.0,0.015033960342407227
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Uncapped Liability_0,"Highlight the parts (if any) of this contract related to ""Uncapped Liability"" that should be reviewed by a lawyer. Details: Is a party’s liability uncapped upon the breach of its obligation in the contract? This also includes uncap liability for a particular type of breach such as IP infringement or breach of confidentiality obligation.",,,1.0,1.0,1.0,0.015300989151000977
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Cap On Liability_0,"Highlight the parts (if any) of this contract related to ""Cap On Liability"" that should be reviewed by a lawyer. Details: Does the contract include a cap on liability upon the breach of a party’s obligation? This includes time limitation for the counterparty to bring claims or maximum amount for recovery.",,,1.0,1.0,1.0,0.014913797378540039
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Liquidated Damages_0,"Highlight the parts (if any) of this contract related to ""Liquidated Damages"" that should be reviewed by a lawyer. Details: Does the contract contain a clause that would award either party liquidated damages for breach or a fee upon the termination of a contract (termination fee)?",,,1.0,1.0,1.0,0.014723777770996094
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Warranty Duration_0,"Highlight the parts (if any) of this contract related to ""Warranty Duration"" that should be reviewed by a lawyer. Details: What is the duration of any  warranty against defects or errors in technology, products, or services  provided under the contract?",,,1.0,1.0,1.0,0.014861345291137695
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Insurance_0,"Highlight the parts (if any) of this contract related to ""Insurance"" that should be reviewed by a lawyer. Details: Is there a requirement for insurance that must be maintained by one party for the benefit of the counterparty?",,,1.0,1.0,1.0,0.014844417572021484
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Covenant Not To Sue_0,"Highlight the parts (if any) of this contract related to ""Covenant Not To Sue"" that should be reviewed by a lawyer. Details: Is a party restricted from contesting the validity of the counterparty’s ownership of intellectual property or otherwise bringing a claim against the counterparty for matters unrelated to the contract?",,,1.0,1.0,1.0,0.016131877899169922
NELNETINC_04_08_2020-EX-1-JOINT FILING AGREEMENT__Third Party Beneficiary_0,"Highlight the parts (if any) of this contract related to ""Third Party Beneficiary"" that should be reviewed by a lawyer. Details: Is there a non-contracting party who is a beneficiary to some or all of the clauses in the contract and therefore can enforce its rights against a contracting party?",,,1.0,1.0,1.0,0.014951229095458984
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Document Name_0,"Highlight the parts (if any) of this contract related to ""Document Name"" that should be reviewed by a lawyer. Details: The name of the contract",ENDORSEMENT AGREEMENT,,0.0,0.0,0.0,0.06503486633300781
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_0,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",ADAMS GOLF,"The ""Parties"" section, which includes the names of the consulting firm (CONSULTANT) and the company being consulted (ADAMS GOLF), should be carefully reviewed by a lawyer. Additionally, the definition of ""CONSULTANT'S endorsement"" and the clause regarding the replacement of such endorsement should be reviewed for potential intellectual property and contractual obligations implications.",0.28971225023269653,0.8336071968078613,0.0,7.056365489959717
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_1,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",TOM WATSON,"The ""Parties"" section, which includes the names of the consulting firm (CONSULTANT) and the company being consulted (ADAMS GOLF), should be carefully reviewed by a lawyer. Additionally, the definition of ""CONSULTANT'S endorsement"" and the clause regarding the replacement of such endorsement should be reviewed for potential intellectual property and contractual obligations implications.",0.10646704584360123,0.7740724086761475,0.0,7.0156543254852295
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_2,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract","ADAMS GOLF, LTD.","The ""Parties"" section, which includes the names of the consulting firm (CONSULTANT) and the company being consulted (ADAMS GOLF), should be carefully reviewed by a lawyer. Additionally, the definition of ""CONSULTANT'S endorsement"" and the clause regarding the replacement of such endorsement should be reviewed for potential intellectual property and contractual obligations implications.",0.430644690990448,0.8577792048454285,0.0,7.052069187164307
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Parties_3,"Highlight the parts (if any) of this contract related to ""Parties"" that should be reviewed by a lawyer. Details: The two or more parties who signed the contract",CONSULTANT,"The ""Parties"" section, which includes the names of the consulting firm (CONSULTANT) and the company being consulted (ADAMS GOLF), should be carefully reviewed by a lawyer. Additionally, the definition of ""CONSULTANT'S endorsement"" and the clause regarding the replacement of such endorsement should be reviewed for potential intellectual property and contractual obligations implications.",0.5471606850624084,0.8257001042366028,0.0,7.033198356628418
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Agreement Date_0,"Highlight the parts (if any) of this contract related to ""Agreement Date"" that should be reviewed by a lawyer. Details: The date of the contract","January 13, 2005",Review the confidentiality clause (paragraph 4) related to the Agreement Date and the terms of the contract.,0.16595715284347534,0.8220199942588806,0.0,2.8132102489471436
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Effective Date_0,"Highlight the parts (if any) of this contract related to ""Effective Date"" that should be reviewed by a lawyer. Details: The date when the contract is effective",The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,"Review the ""Commencing the 1st day of September 2004"" and ""terminating the [*****] day of [*****]"" dates in the contract for accuracy and legality, as they establish the effective date and duration of the agreement.",0.8197605609893799,0.8769170641899109,0.2916666616753473,5.262747287750244
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Expiration Date_0,"Highlight the parts (if any) of this contract related to ""Expiration Date"" that should be reviewed by a lawyer. Details: On what date will the contract's initial term expire?",The Term of this Agreement shall be for a period of [* ****] years and [*****] months commencing the 1st day of September 2004 and terminating the [*****] day of [*****].,"Review the expiration date in section 1, specifically the termination date in section 11.",0.4482705593109131,0.8026488423347473,0.06060605638200213,2.7339820861816406
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Renewal Term_0,"Highlight the parts (if any) of this contract related to ""Renewal Term"" that should be reviewed by a lawyer. Details: What is the renewal term after the initial term expires? This includes automatic extensions and unilateral extensions with prior notice.",,,1.0,1.0,1.0,0.06518983840942383
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Notice Period To Terminate Renewal_0,"Highlight the parts (if any) of this contract related to ""Notice Period To Terminate Renewal"" that should be reviewed by a lawyer. Details: What is the notice period required to terminate renewal?",,,1.0,1.0,1.0,0.06591343879699707
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Governing Law_0,"Highlight the parts (if any) of this contract related to ""Governing Law"" that should be reviewed by a lawyer. Details: Which state/country's law governs the interpretation of the contract?",This Agreement shall be governed and construed according to the laws of the State of Kansas.,,0.0,0.0,0.0,0.06636238098144531
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Most Favored Nation_0,"Highlight the parts (if any) of this contract related to ""Most Favored Nation"" that should be reviewed by a lawyer. Details: Is there a clause that if a third party gets better terms on the licensing or sale of technology/goods/services described in the contract, the buyer of such technology/goods/services under the contract shall be entitled to those better terms?",,,1.0,1.0,1.0,0.06598281860351562
ADAMSGOLFINC_03_21_2005-EX-10.17-ENDORSEMENT AGREEMENT__Non-Compete_0,"Highlight the parts (if any) of this contract related to ""Non-Compete"" that should be reviewed by a lawyer. Details: Is there a restriction on the ability of a party to compete with the counterparty or operate in a certain geography or business or technology sector?","When endorsing a non-competitive product, under no circumstances shall CONSULTANT wear, play, use, hold or in any way be associated with an ADAMS GOLF competitor's Product.","Review the non-compete clause in section 6, which restricts the Consultant from wearing, playing, using, holding, or being associated with an Adams Golf competitor's product.",0.796085000038147,0.8982649445533752,0.19999999500800014,4.105156421661377
